Id,ParentId,Body
"53002563","53000986","<p>I'm not sure the reason for the error, but you can try this code</p>

<pre><code>final String sparkHome = ""/usr/local/Cellar/apache-spark/2.3.2"";
SparkConf conf = new SparkConf()
        .setMaster(""local[*]"")
        .setAppName(""spark-example"")
        .setSparkHome(sparkHome + ""/libexec"");

SparkSession spark = SparkSession.builder().config(conf).getOrCreate();
Dataset&lt;Row&gt; df = spark.read().textFile(sparkHome + ""/README.md"")
        .flatMap(line -&gt; Arrays.asList(line.split("" "")).iterator(), Encoders.STRING())
        .filter(s -&gt; !s.isEmpty())
        .map(word -&gt; new Tuple2&lt;&gt;(word.toLowerCase(), 1L), Encoders.tuple(Encoders.STRING(), Encoders.LONG()))
        .toDF(""word"", ""count"")
        .groupBy(""word"")
        .sum(""count"").orderBy(new Column(""sum(count)"").desc()).withColumnRenamed(""sum(count)"", ""_cnt"");

df.show(false);
</code></pre>

<p>And you should expect this output </p>

<pre><code>+-------------+----+
|word         |_cnt|
+-------------+----+
|the          |25  |
|to           |19  |
|spark        |16  |
|for          |15  |
|and          |10  |
|a            |9   |
|##           |9   |
|you          |8   |
|run          |7   |
|on           |7   |
|can          |7   |
|is           |6   |
|in           |6   |
|of           |5   |
|using        |5   |
|including    |4   |
|if           |4   |
|with         |4   |
|documentation|4   |
|an           |4   |
+-------------+----+
only showing top 20 rows
</code></pre>
"
"53002577","53001482","<p>While popout setup the form border styled and toplevel</p>

<pre><code> if(b.Text.ToUpper() == ""POPOUT"")
 {
     splitContainer1.Panel2Collapsed = true;
     splitContainer1.Panel2.Controls.Remove(form2);
     //need to show the form without creating a new instance to maintain state
     form2.TopLevel = true;
     form2.FormBorderStyle = FormBorderStyle.Sizable;
     // setup your settings
     form2.Show();                
 }
</code></pre>
"
"53002579","53002040","<p>your question is not cleared, but as per the title </p>

<blockquote>
  <p>Javascript set cookie to remember latest option selected</p>
</blockquote>

<p>the following might be helpful</p>

<p>you can set cookie on dropdownchange event</p>

<pre><code>$('#dropdown').change(function()) {
   $.cookie(""mydropdown"", $('#dropdown').val()); //set cookie
   $.cookie(""mydropdown"", $('#dropdown', { expires : 10 }); //set cookie with expiration
}
</code></pre>

<p>and to read you cookie</p>

<pre><code>var cookieDropdown = $.cookie(""mydropdown"");
</code></pre>
"
"53002581","53002491","<p><code>operator +=</code> is only supported by <a href=""https://en.cppreference.com/w/cpp/named_req/RandomAccessIterator"" rel=""noreferrer"">RandomAccessIterator</a>; note that it's supposed to have constant complexity.</p>

<p>The iterator of <a href=""https://en.cppreference.com/w/cpp/container/list"" rel=""noreferrer""><code>std::list</code></a> is <a href=""https://en.cppreference.com/w/cpp/named_req/BidirectionalIterator"" rel=""noreferrer"">BidirectionalIterator</a>, which doesn't support <code>operator +=</code>. (The iterator of <code>std::vector</code> and <code>std::array</code> is RandomAccessIterator.)</p>

<p>Note that both of them could be used with <a href=""https://en.cppreference.com/w/cpp/iterator/advance"" rel=""noreferrer"">std::advance</a>, when used for RandomAccessIterator complexity is constant; when used for other InputIterators (including BidirectionalIterator) complexity is linear. That means using <code>std::advance</code> is a good idea because it's more general and could take advantage of the benefit of RandomAccessIterator automatically.</p>
"
"53002588","53002366","<p>This answer might not be satisfying too but the fact is that Excel is no programming tool to produce stand alone applications (exe). </p>

<p>Therefore you need to re-write your project using a <em>real</em> programming language (and tool) like VB.NET or C#. VBA (Visual Basic for Applications) is meant to run in applications as its name says (like Excel or other Office applications) but not stand alone.</p>

<p>There is no way of just converting the code (by pressing a button or something) you will need to re-write the whole project/tool completely (by hand) in another programming language if you plan to use your application stand alone (exe) without Excel.</p>

<p>Please note that even if VBA and VB.NET use similar syntax you cannot just copy the code. These are 2 completely different languages and the code needs to be re-written. Even if the result would look <em>similar</em> it is not the same.</p>
"
"53002589","53002396","<p>You have to first find element with class ""width-90px"" and inside that you can check element with class ""fa fa-check font-14 "" as below:</p>

<pre><code>WebElement first = driver.findElement(By.className(""width-90px""));

WebElement second  = first.findElement(By.className(""fa fa-check font-14 ""));
</code></pre>

<p>2nd statement in code will throw exception if it is not present inside first element.</p>
"
"53002604","53002532","<p>Do it like this ;  </p>

<pre><code>if(s.matches(""[0-9]*\\(.*\\)"")){
     //do sth 
}
</code></pre>

<ul>
<li><code>[0-9]*</code> matches with first part of string which is <code>2</code> in your string.</li>
<li><code>\\(.*\\)</code> is matching with <code>""(anything)""</code>. <code>\\</code> is escape character.
Don't forget to do it. <code>.*</code> matches with all chars.</li>
</ul>
"
"53002614","53002392","<p>One could argument that <em>POST</em> should only be used for creating a new entity but as <em>GET</em> is not designed to send data through the request body and the other verbs (<em>PUT</em> = update entity, <em>DELETE</em> = remove entity) don't give you a better option I would say it's OK to use <em>POST</em> for scenarios where you need to get some data from the server and need to send data in the request body.</p>

<p>I would therefore recommend you to use <em>POST</em> here</p>

<pre><code>[HttpPost]
public IActionResult ValidateBusinessRules([FromBody] BusinessDocument document)
{
  var result = ValidateBusinessRules(document);
  return Ok(result);
}
</code></pre>
"
"53002615","53002558","<p>You can try below</p>

<p><a href=""https://dbfiddle.uk/?rdbms=sqlserver_2017&amp;fiddle=027da36f36df38986e79d25e2f079e89"" rel=""nofollow noreferrer"">DEMO</a></p>

<pre><code>select 'Code_Desc' as code,[T01], [T02], [T03], [T04] from #table
   pivot(max(Code_Desc) for code in ([T01], [T02], [T03], [T04]))pv
</code></pre>

<p>OUTPUT:</p>

<pre><code>code        T01      T02    T03     T04
Code_Desc   Desc1   Desc2   Desc3   Desc4
</code></pre>

<p>For dynamic pivot you can try below:</p>

<pre><code>declare @sql varchar(max)='',@col_list varchar(8000)=''

set @col_list = (select distinct quotename([Code])+',' from #table
for xml path(''))

set @col_list = left (@col_list,len(@col_list)-1)

set @sql = 'select '+@col_list+' from
#table
pivot (max([Code_Desc]) for [Code] in ('+@col_list+'))pv'

exec(@sql)
</code></pre>
"
"53002617","53001253","<p>Use the URL given below to get the details:</p>

<blockquote>
  <p><a href=""https://www.googleapis.com/youtube/v3/videos?id=YOURVIDEOID&amp;key=YourAPIKEY&amp;part=snippet&amp;fields=items(snippet/title,snippet/description)"" rel=""nofollow noreferrer"">https://www.googleapis.com/youtube/v3/videos?id=YOURVIDEOID&amp;key=YourAPIKEY&amp;part=snippet&amp;fields=items(snippet/title,snippet/description)</a></p>
</blockquote>

<p>Here,</p>

<ul>
<li>id is the Youtube video id</li>
<li>key is your youtube api key</li>
<li>part is the kind of details you are intrested in</li>
<li>fields is the fields in the parts you are intrested in</li>
</ul>

<p>part and fields are used to limit the response </p>

<p>You shall refer to <a href=""https://developers.google.com/youtube/v3/getting-started#part"" rel=""nofollow noreferrer"">https://developers.google.com/youtube/v3/getting-started#part</a> for API details</p>

<p>You shall hit the URL and parse the fetched JSON to suit your needs </p>
"
"53002619","53002536","<p>You are getting <code>NSData</code> to <code>UIImage</code> conversion error. Try using 
<code>UIImage(data:imageData,scale:1.0)</code> presuming the image's scale is 1.</p>

<p>For you code it could be something like :</p>

<pre><code>if let imgData = obj.img {
    cell.listImg.image = UIImage(data:imgData, scale:1.0) //presuming the image's scale is 1
}
</code></pre>

<p>Other variation could be</p>

<pre><code>if let imgData = obj.img {
    cell.listImg.image = UIImage(data: imgData)
}
</code></pre>

<p>Saving image, In the statement <code>newUser.setValue(imag, forKey: Constant.CDImage)</code>, you are using <code>imag</code>, however actual image is contained in <code>dataImage</code>. Please correct it</p>

<pre><code>newUser.setValue(imag, forKey: Constant.CDImage)
</code></pre>

<p>to </p>

<pre><code>newUser.setValue(dataImage, forKey: Constant.CDImage)
</code></pre>

<p>Also for the shared code snipped, I don't see any use of <code>let imag = Data()</code>, you can remove it if its not being used beyond the part of code you shared.</p>
"
"53002620","53002116","<p>If I have the following tables:</p>

<h3>fruit</h3>

<pre><code>id    name
 1    apple
 2    orange
</code></pre>

<h3>tickets</h3>

<pre><code>id  fruit_id
 1         1
 2         1
 3         2
 4         2
 5         2
</code></pre>

<p>Then I would use the following SQL syntax to output a table like the one you need:</p>

<pre><code>SELECT fruit.id, fruit.name, COUNT(tickets.id)
FROM tickets
LEFT JOIN fruit ON fruit.id = tickets.fruit_id
GROUP BY fruit.id;
</code></pre>

<p>Output:</p>

<pre><code>id     name   COUNT(tickets.id)
 1    apple                  2
 2   orange                  3
</code></pre>
"
"53002621","53002366","<p>You can only do that if you do it outside excel, write a program in a Windows development tool which is able to communicate between applications. You can use many Microsoft development platforms for this, f.e. C#.</p>

<p>What you want to do is start a process to interfere with another process.</p>

<p>How to do it depends a lot on the targetted windows-version. It is not an easy subject, and I don't know if you really want to go this way. But if you do, Google on inter-process communication and Windows.</p>

<p>This is a nice overview article:</p>

<p><a href=""https://docs.microsoft.com/en-us/windows/desktop/ipc/interprocess-communications"" rel=""nofollow noreferrer"">https://docs.microsoft.com/en-us/windows/desktop/ipc/interprocess-communications</a></p>
"
"53002624","53002477","<p>Not very different from what others already did, but a little more elegant:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>let arr = [[1, 2, 3], [3, 2, 1]];

let result = arr.map(([up, middle, down]) =&gt; ({up, middle, down}));
console.log(result);</code></pre>
</div>
</div>
</p>
"
"53002625","53002360","<p>You can slightly change the way you are generating the expression and use the function <code>alias</code> in there:</p>

<pre><code>import org.apache.spark.sql.functions.col
val aList = List(""val1"",""val2"",""val3"",""val4"",""val5"")
val exprs = aList.map(c =&gt; first(col(c)).alias(c) )
dfgroupBy( gmList.map(col) : _*).agg(exprs.head , exprs.tail: _*).show
</code></pre>
"
"53002629","53001224","<pre><code>my_dict= {1: 'A', 2: 'B', 3: 'C', 4: 'D', 5: 'E'}
df['team Id']=df['team Id'].map(my_dict)
</code></pre>
"
"53002630","53002040","<p>Instead of setting the cookie you can store that value in <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/localStorage"" rel=""nofollow noreferrer"">localStorage</a></p>

<p>For setting value 
<code>localStorage.setItem(""latestSelection"", ""Option1"");</code></p>

<p>For retrieving value
<code>var latestSelection = localStorage.getItem(""latestSelection"");</code></p>
"
"53002635","53002340","<p>Easy solution call this method in MainActivity</p>

<pre><code>public  void getRetrofitPostHospitalObject() {

Retrofit retrofit = new Retrofit.Builder()
        .baseUrl(url)
        .addConverterFactory(GsonConverterFactory.create())
        .build();

RetrofitObjectAPI service = retrofit.create(RetrofitObjectAPI.class);

Call&lt;PostArtical&gt; call = service.getPostHospitalDetails();

call.enqueue(new Callback&lt;PostArtical&gt;() {
    @Override
    public void onResponse(Response&lt;PostArtical&gt; response, Retrofit retrofit) {

        try {

            List&lt;Post&gt; PostData = response.body().getPosts();

            for (int i = 0; i &lt; PostData.size(); i++) {

                Post p = new Post();
                p.setId(PostData.get(i).getId());
                p.setTitle(PostData.get(i).getTitle());
                p.setExcerpt(PostData.get(i).getExcerpt());
                p.setThumbnail(PostData.get(i).getThumbnail());

                postArry.add(p);
            }
            gobalAr=new ArrayList&lt;String&gt;();
            for (int i = 0; i &lt; postArry.size(); i++) {
                Post c = new Post();
                c=postArry.get(i);
                gobalAr.add(c.getTitle());
            }
            setList(gobalAr);
            Log.d(""valuein"",gobalAr.toString()); //[Birtamode Eye Hospital (P) Ltd., Birta City Hospital, Life Line Hospital]


        } catch (Exception e) {
            Log.d(""onResponse"", ""There is an error"");
            e.printStackTrace();
        }

    }

    @Override
    public void onFailure(Throwable t) {
        Log.d(""onFailure"", t.toString());
    }
});

Log.d(""valueout"",gobalAr.toString());  // null
}
</code></pre>

<p>Then do the rest inside. problem solved</p>
"
